,hacdor,rooms,hacapo,v14a,refrig,v18q,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisonatur,pisomadera,techozinc,techoentrepiso,techocane,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco9,parentesco10,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel3,instlevel4,instlevel5,instlevel6,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
5416,0,5,0,1,1,1,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0.33333334,6,0,12.0,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,49,36,2401,16,36,1,1.7777778999999998,0.11111112,144.0,2401
5417,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,4,0.0,0,3,7.5,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,0,1,56,9,3136,16,0,0,1.7777778999999998,0.0,56.25,3136
5418,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,0,3,7.5,0,0,1,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,0,1,32,64,1024,16,0,0,1.7777778999999998,0.0,56.25,1024
5419,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,4,0.0,0,3,7.5,0,0,1,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,0,1,28,64,784,16,0,0,1.7777778999999998,0.0,56.25,784
5420,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0.0,0,3,7.5,0,0,0,1,0,0,3,1.3333334,0,1,0,0,0,1,1,1,8,1,0,0,0,0,0,0,1,22,121,484,16,0,0,1.7777778999999998,0.0,56.25,484
5421,0,6,0,1,1,0,1,3,4,0,1,1,1,4,5,5,5,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,5,0.66666669,6,0,13.0,1,0,0,0,0,0,4,1.25,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,4,0,16,25,36,4,1.5625,0.44444448,169.0,16
5422,0,6,0,1,1,0,1,3,4,0,1,1,1,4,5,5,5,6,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,5,0.66666669,6,0,13.0,0,1,0,0,0,0,4,1.25,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,19,36,361,25,36,4,1.5625,0.44444448,169.0,361
5423,0,6,0,1,1,0,1,3,4,0,1,1,1,4,5,5,5,16,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,5,0.66666669,6,0,13.0,0,0,0,0,0,0,4,1.25,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,40,256,1600,25,36,4,1.5625,0.44444448,169.0,1600
5424,0,6,0,1,1,0,1,3,4,0,1,1,1,4,5,5,5,11,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,5,0.66666669,6,0,13.0,0,0,0,1,0,0,4,1.25,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,20,121,400,25,36,4,1.5625,0.44444448,169.0,400
5425,0,6,0,1,1,0,1,3,4,0,1,1,1,4,5,5,5,6,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,5,0.66666669,6,0,13.0,0,1,0,0,0,0,4,1.25,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,42,36,1764,25,36,4,1.5625,0.44444448,169.0,1764
5426,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,1.0,0,2,2.0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,69,4,4761,4,0,0,0.44444448,1.0,4.0,4761
5427,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1.0,0,2,2.0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,62,4,3844,4,0,0,0.44444448,1.0,4.0,3844
5428,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,10,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,3,0.0,0,3,6.3333335,0,0,1,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,23,100,529,9,0,0,2.25,0.0,40.11111500000001,529
5429,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0.0,0,3,6.3333335,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,56,9,3136,9,0,0,2.25,0.0,40.11111500000001,3136
5430,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,3,0.0,0,3,6.3333335,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,25,36,625,9,0,0,2.25,0.0,40.11111500000001,625
5431,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,11,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,0,0,0,1,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,29,121,841,100,49,16,11.111111,0.44444448,32.111111,841
5432,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,0,0,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,1,64,100,49,16,11.111111,0.44444448,32.111111,64
5433,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,2,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,0,0,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,52,4,2704,100,49,16,11.111111,0.44444448,32.111111,2704
5434,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,1,0,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,100,49,16,11.111111,0.44444448,32.111111,0
5435,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,7,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,0,0,1,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,52,49,2704,100,49,16,11.111111,0.44444448,32.111111,2704
5436,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,6,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,0,1,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,21,36,441,100,49,16,11.111111,0.44444448,32.111111,441
5437,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,1,0,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,0,25,100,49,16,11.111111,0.44444448,32.111111,25
5438,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,6,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,0,1,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,24,36,576,100,49,16,11.111111,0.44444448,32.111111,576
5439,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,1,0,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,0,25,100,49,16,11.111111,0.44444448,32.111111,25
5440,1,5,0,1,1,0,2,1,3,2,5,7,4,6,10,10,10,2,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,6,0,10,0.66666669,7,0,5.6666665,0,0,0,0,0,0,3,3.3333333,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,32,4,1024,100,49,16,11.111111,0.44444448,32.111111,1024
5441,0,3,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0.5,6,0,5.5,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,3,0,9,9,36,1,2.25,0.25,30.25,9
5442,0,3,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,5,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,0.5,6,0,5.5,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,26,25,676,9,36,1,2.25,0.25,30.25,676
5443,0,3,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0.5,6,0,5.5,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,54,36,2916,9,36,1,2.25,0.25,30.25,2916
5444,0,5,0,1,0,0,0,1,1,0,1,1,0,2,2,2,6,3,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1.0,3,0,7.0,0,0,0,0,0,0,3,2.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,30,9,900,4,9,1,4.0,1.0,49.0,900
5445,0,5,0,1,0,0,0,1,1,0,1,1,0,2,2,2,6,4,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1.0,3,0,7.0,0,0,0,0,0,0,3,2.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,19,16,361,4,9,1,4.0,1.0,49.0,361
5446,0,5,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,4,0.33333334,0,14,10.333333,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,16,0,1,1.7777778999999998,0.11111112,106.77776999999999,0
5447,0,5,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,11,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0,14,10.333333,0,0,0,1,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,58,121,3364,16,0,1,1.7777778999999998,0.11111112,106.77776999999999,3364
5448,0,5,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0,14,10.333333,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,58,36,3364,16,0,1,1.7777778999999998,0.11111112,106.77776999999999,3364
5449,0,5,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,14,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,4,0.33333334,0,14,10.333333,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,28,196,784,16,0,1,1.7777778999999998,0.11111112,106.77776999999999,784
5450,0,5,0,1,1,1,0,2,2,0,1,1,0,3,3,3,3,17,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,3,0.0,6,0,10.0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,24,289,576,9,36,0,1.0,0.0,100.0,576
5451,0,5,0,1,1,1,0,2,2,0,1,1,0,3,3,3,3,7,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0.0,6,0,10.0,0,0,1,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,61,49,3721,9,36,0,1.0,0.0,100.0,3721
5452,0,5,0,1,1,1,0,2,2,0,1,1,0,3,3,3,3,6,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0.0,6,0,10.0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,59,36,3481,9,36,0,1.0,0.0,100.0,3481
5453,0,6,0,1,1,0,0,1,1,2,1,3,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,0,0,3.0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,16,0,4,1.7777778999999998,1.0,9.0,1
5454,0,6,0,1,1,0,0,1,1,2,1,3,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,0,0,3.0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,0,16,16,0,4,1.7777778999999998,1.0,9.0,16
5455,0,6,0,1,1,0,0,1,1,2,1,3,2,2,4,4,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,1.0,0,0,3.0,0,1,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,27,36,729,16,0,4,1.7777778999999998,1.0,9.0,729
5456,0,6,0,1,1,0,0,1,1,2,1,3,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,1.0,0,0,3.0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,36,0,1296,16,0,4,1.7777778999999998,1.0,9.0,1296
5457,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,6,0,6.0,0,1,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,50,36,2500,1,36,0,1.0,0.0,36.0,2500
5458,0,3,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0.5,0,8,5.0,1,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,0,16,9,0,1,9.0,0.25,25.0,16
5459,0,3,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,0.5,0,8,5.0,0,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,29,4,841,9,0,1,9.0,0.25,25.0,841
5460,0,3,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,8,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0.5,0,8,5.0,0,0,1,0,0,0,1,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,27,64,729,9,0,1,9.0,0.25,25.0,729
5461,0,5,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,10,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,4,0.33333334,0,3,4.3333335,0,0,1,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,29,100,841,16,0,1,1.7777778999999998,0.11111112,18.777779000000002,841
5462,0,5,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,4,0.33333334,0,3,4.3333335,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,45,0,2025,16,0,1,1.7777778999999998,0.11111112,18.777779000000002,2025
5463,0,5,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,3,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0.33333334,0,3,4.3333335,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,49,9,2401,16,0,1,1.7777778999999998,0.11111112,18.777779000000002,2401
5464,0,5,0,1,1,0,0,1,1,1,2,3,1,3,4,4,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0,3,4.3333335,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,8,1,64,16,0,1,1.7777778999999998,0.11111112,18.777779000000002,64
